test,Z1,Z2,stars,n_words,useful,useful_discrete,n_fans,n_reviews
1,0,0,5,50,0,0,0,3
1,0,0,3,83,0,0,0,22
1,0,0,1,110,0,0,0,3
1,1,0,5,673,5,1,151,1040
1,1,0,4,433,4,1,21,236
1,0,0,4,200,3,1,2,90
1,0,0,4,41,0,0,0,1
0,1,1,4,20,1,1,0,28
1,1,1,5,96,1,1,13,133
1,1,0,4,307,4,1,185,1237
1,0,0,3,275,1,1,4,81
1,0,0,2,43,0,0,2,232
1,0,0,1,240,7,2,48,149
1,0,0,4,33,0,0,1,32
0,1,0,5,184,0,0,0,12
1,1,1,5,47,1,1,3,33
1,0,0,5,25,0,0,0,63
0,1,1,5,30,0,0,2,73
1,1,1,5,139,1,1,5,72
1,0,0,1,335,0,0,0,1
0,1,1,5,29,0,0,0,2
1,0,0,5,16,0,0,0,1
0,1,1,4,187,3,1,3,94
1,0,0,4,24,0,0,0,14
1,1,1,1,101,3,1,1,72
0,1,1,5,36,2,1,0,1
1,0,0,5,27,0,0,0,2
0,0,0,5,168,1,1,4,94
1,0,0,5,24,0,0,0,7
1,0,0,1,72,1,1,0,17
1,0,0,4,67,2,1,2,104
1,1,1,2,99,0,0,4,11
0,1,1,1,13,0,0,0,3
1,0,0,4,24,0,0,1,3
1,1,1,4,99,1,1,4,68
1,0,0,5,201,2,1,37,285
1,0,0,4,161,1,1,8,190
0,1,1,4,43,0,0,0,30
1,0,0,4,39,0,0,0,28
1,1,0,5,324,2,1,0,1
1,0,0,5,18,0,0,0,1
0,1,1,3,89,1,1,5,64
1,0,0,1,41,1,1,0,16
1,0,0,1,47,0,0,0,1
1,1,1,5,179,2,1,3,25
1,0,0,3,100,1,1,5,56
1,1,1,4,188,1,1,17,226
0,0,0,3,159,0,0,0,16
1,0,0,5,234,1,1,4,68
1,0,0,4,80,2,1,14,173
1,0,0,5,53,0,0,0,8
0,1,1,2,76,1,1,0,6
0,1,1,2,65,9,2,7,144
1,0,0,3,25,0,0,0,4
1,0,0,1,14,1,1,0,4
1,1,1,3,129,4,1,16,129
1,0,0,5,133,1,1,9,235
0,1,1,3,48,1,1,0,4
1,0,0,5,102,0,0,3,122
1,0,0,4,263,2,1,11,207
1,0,0,5,22,0,0,2,60
1,0,0,2,131,3,1,6,171
1,0,0,1,19,0,0,0,8
1,0,0,2,39,1,1,5,359
0,1,1,5,25,0,0,24,33
1,0,0,5,50,0,0,5,157
1,1,1,4,224,1,1,0,18
1,0,0,5,211,3,1,74,499
1,1,0,3,428,1,1,0,10
1,0,0,3,179,2,1,0,5
1,1,0,4,384,2,1,9,87
1,0,0,5,28,0,0,0,2
1,0,0,1,72,0,0,0,54
1,0,0,5,67,0,0,2,73
0,0,0,5,140,3,1,5,111
0,1,1,5,44,0,0,1,33
1,0,0,1,167,6,2,5,141
1,0,0,4,97,0,0,8,34
1,0,0,4,217,0,0,3,172
0,0,0,2,245,0,0,1,96
1,1,1,5,193,1,1,11,104
0,1,1,5,77,0,0,0,6
1,1,0,5,342,1,1,61,784
1,1,1,5,17,0,0,0,16
1,0,0,5,60,0,0,0,32
1,1,0,5,357,39,3,1138,1254
1,0,0,5,63,0,0,1,34
1,1,0,2,409,3,1,50,777
0,1,1,4,82,1,1,0,62
1,0,0,2,36,0,0,2,49
1,0,0,5,66,0,0,0,6
1,0,0,3,36,0,0,5,26
1,0,0,5,109,4,1,61,259
1,0,0,5,208,1,1,5,165
1,0,0,1,136,1,1,0,3
1,0,0,3,118,0,0,0,15
0,1,1,3,101,1,1,87,1847
1,1,0,4,273,0,0,29,272
1,1,1,4,54,0,0,0,12
0,1,0,3,309,74,3,790,694
0,1,1,5,76,0,0,0,4
0,0,0,4,190,1,1,17,483
1,1,1,5,27,0,0,0,2
0,1,1,5,18,0,0,0,6
1,1,0,5,370,3,1,19,155
0,1,0,4,404,135,3,356,213
1,0,0,5,22,0,0,0,27
1,1,0,4,288,1,1,22,176
1,0,0,5,53,1,1,1,10
1,0,0,1,222,4,1,3,48
0,0,0,3,160,1,1,8,121
1,0,0,4,75,1,1,95,583
1,0,0,5,138,0,0,1,41
1,0,0,3,193,0,0,0,12
1,0,0,3,41,0,0,2,61
0,1,1,5,141,0,0,0,9
0,1,0,4,296,3,1,12,146
0,1,1,3,130,0,0,0,6
1,0,0,1,69,0,0,0,1
0,1,1,4,110,5,1,32,431
0,1,0,4,295,4,1,31,552
1,0,0,3,179,1,1,15,151
1,0,0,4,260,0,0,0,22
0,1,1,5,49,0,0,3,54
1,1,0,5,257,5,1,29,209
1,0,0,5,15,0,0,0,2
1,0,0,1,281,1,1,9,117
0,0,0,3,129,2,1,1,81
1,0,0,5,96,1,1,11,123
1,1,0,5,449,5,1,0,10
1,1,1,1,17,0,0,0,1
0,1,1,5,63,0,0,1,39
1,0,0,5,23,0,0,0,1
0,1,1,5,23,0,0,0,9
0,1,1,4,107,2,1,82,906
1,0,0,1,64,2,1,0,34
1,0,0,5,155,15,3,54,132
0,1,1,5,21,0,0,0,8
1,1,1,1,56,0,0,0,42
1,0,0,5,68,0,0,0,27
1,1,1,4,128,1,1,0,3
1,0,0,4,189,0,0,11,450
0,0,0,4,273,0,0,0,27
0,1,1,5,32,0,0,0,1
1,0,0,3,84,1,1,27,454
1,0,0,5,145,6,2,24,226
1,1,1,1,215,0,0,10,122
0,1,1,2,202,1,1,1,16
1,0,0,2,36,0,0,0,6
1,1,1,5,58,1,1,8,139
0,1,1,5,23,0,0,0,2
1,1,0,2,775,171,3,584,967
1,0,0,4,30,0,0,26,199
0,1,1,1,122,1,1,0,3
1,0,0,5,115,1,1,1,66
1,0,0,4,192,4,1,20,97
0,1,1,4,134,0,0,0,5
0,1,1,4,97,3,1,15,411
1,1,0,2,311,0,0,0,108
1,0,0,5,32,0,0,0,9
1,1,0,2,349,0,0,26,182
1,0,0,4,101,1,1,1,69
1,0,0,4,11,0,0,0,3
0,1,0,4,597,12,3,162,581
1,0,0,5,68,9,2,51,399
1,1,0,5,258,4,1,11,221
1,0,0,5,77,0,0,2,101
1,0,0,3,219,4,1,5,108
1,0,0,1,56,1,1,0,12
1,1,0,5,246,4,1,66,371
1,0,0,1,156,4,1,11,148
1,0,0,5,135,8,2,123,643
0,1,1,5,69,1,1,3,26
0,1,1,5,59,0,0,0,14
0,0,0,5,199,2,1,25,249
0,1,1,5,90,1,1,26,226
1,0,0,5,41,0,0,0,1
1,0,0,4,152,1,1,1,24
1,0,0,3,208,2,1,7,216
1,1,1,5,198,0,0,0,1
0,1,0,2,384,19,3,825,1197
0,1,1,3,59,0,0,0,13
1,0,0,3,80,0,0,4,126
0,1,1,1,123,0,0,0,29
0,0,0,2,169,1,1,2,32
1,0,0,5,24,0,0,0,7
0,1,1,5,25,1,1,0,8
1,0,0,3,103,2,1,0,18
1,0,0,5,22,0,0,0,9
0,1,1,2,68,1,1,2,11
1,0,0,4,64,0,0,1,74
0,1,1,4,39,0,0,1,24
0,1,1,3,119,2,1,0,41
1,0,0,4,104,0,0,2,65
1,0,0,2,54,2,1,0,11
1,0,0,2,44,1,1,0,6
1,1,1,5,237,5,1,52,239
1,0,0,1,59,2,1,2,68
1,0,0,1,83,0,0,0,4
1,1,0,4,327,2,1,3,81
0,0,0,5,155,0,0,0,6
0,1,0,2,458,21,3,103,357
1,0,0,3,74,0,0,0,10
1,0,0,3,38,0,0,0,27
0,1,1,1,138,1,1,0,30
1,1,0,5,672,5,1,86,426
1,0,0,5,44,0,0,0,15
1,0,0,1,19,0,0,0,1
0,1,1,5,49,2,1,0,73
1,1,1,5,124,1,1,2,150
0,1,1,3,108,2,1,1,9
1,1,0,3,328,0,0,3,32
1,1,0,4,306,2,1,17,322
0,1,1,4,47,0,0,0,5
1,0,0,5,104,1,1,5,143
0,1,1,5,141,0,0,0,6
0,1,1,5,131,1,1,4,32
0,1,1,3,143,1,1,5,191
1,0,0,3,78,0,0,1,49
0,1,1,5,19,0,0,0,25
1,0,0,5,29,0,0,9,204
0,1,1,5,115,3,1,13,195
0,0,0,4,132,1,1,7,110
0,0,0,3,159,7,2,96,779
1,1,0,4,325,5,1,79,822
1,0,0,1,121,2,1,0,3
0,0,0,5,202,1,1,80,705
1,0,0,5,32,0,0,1,1
1,1,1,5,74,0,0,2,17
0,1,1,3,97,2,1,4,176
1,1,0,5,759,19,3,1090,4631
0,1,1,5,27,1,1,0,10
1,0,0,5,89,0,0,0,1
1,0,0,5,21,0,0,0,14
1,0,0,3,62,0,0,0,53
1,0,0,5,36,0,0,3,240
1,0,0,5,45,1,1,4,45
1,0,0,5,249,2,1,130,2655
0,1,0,5,423,11,3,66,464
1,1,0,5,338,5,1,22,206
0,1,1,4,95,4,1,52,565
1,0,0,4,62,0,0,2,15
1,0,0,2,36,0,0,0,4
1,0,0,1,69,0,0,0,14
1,0,0,5,22,0,0,0,3
1,1,0,3,635,6,2,47,346
1,1,0,5,274,1,1,13,134
1,1,1,5,19,0,0,0,9
1,1,1,4,79,0,0,2,192
1,0,0,4,74,0,0,0,2
1,1,1,3,15,0,0,0,30
0,1,1,1,64,1,1,1,85
1,0,0,5,174,13,3,196,266
0,0,0,4,104,0,0,0,17
1,0,0,5,41,0,0,0,1
1,0,0,3,124,0,0,0,38
1,0,0,5,21,0,0,2,68
1,0,0,5,25,0,0,1,27
0,1,1,1,54,1,1,4,108
1,0,0,4,123,2,1,48,541
1,1,1,4,122,6,2,97,472
0,1,1,2,68,0,0,0,4
1,0,0,2,245,2,1,27,315
1,0,0,3,64,3,1,14,734
1,0,0,5,29,0,0,0,7
1,0,0,5,48,0,0,0,11
1,0,0,5,29,0,0,0,11
1,0,0,4,36,0,0,0,10
1,1,1,4,181,0,0,1,20
1,1,0,2,530,0,0,5,307
1,0,0,5,214,1,1,40,262
1,1,0,3,536,1,1,209,668
1,1,0,3,261,2,1,4,241
1,0,0,2,48,0,0,0,3
1,0,0,4,34,0,0,1,28
1,0,0,4,18,0,0,0,1
1,0,0,2,83,1,1,2,7
1,1,0,5,221,4,1,109,506
1,0,0,5,90,4,1,53,383
1,0,0,5,46,0,0,5,117
0,1,1,4,74,0,0,0,20
1,1,0,5,504,45,3,190,828
0,0,0,4,276,2,1,4,109
0,1,1,4,14,0,0,2,225
0,1,1,5,50,0,0,0,1
1,0,0,5,28,0,0,0,3
1,0,0,2,55,0,0,0,3
0,1,1,5,31,2,1,3,79
0,0,0,4,196,1,1,124,1618
1,0,0,5,23,0,0,0,25
0,0,0,4,205,5,1,14,92
0,1,0,2,279,4,1,10,108
1,1,1,3,225,4,1,5,82
0,0,0,4,205,0,0,0,30
1,1,1,1,84,3,1,5,43
1,1,0,3,416,3,1,7,67
1,0,0,4,65,0,0,1,24
1,0,0,4,80,6,2,118,892
1,1,0,4,518,17,3,91,190
1,0,0,1,66,0,0,0,49
1,0,0,1,19,0,0,0,3
1,0,0,5,80,3,1,7,99
1,1,1,5,87,5,1,149,946
1,0,0,5,114,4,1,3,60
1,1,1,5,54,0,0,1,49
1,0,0,5,30,0,0,0,14
1,0,0,1,63,0,0,1,21
1,1,1,2,94,4,1,3,25
0,1,0,5,442,6,2,37,139
1,1,0,3,310,3,1,6,225
1,0,0,5,83,0,0,0,9
0,1,0,4,276,3,1,40,486
1,0,0,5,121,1,1,36,333
0,1,1,5,40,0,0,0,2
1,0,0,4,113,0,0,1,50
1,0,0,1,40,0,0,1,13
1,0,0,5,97,0,0,1,8
0,1,1,4,58,0,0,0,3
1,0,0,3,172,2,1,18,289
1,0,0,4,153,1,1,20,91
1,0,0,1,42,6,2,2,39
1,0,0,5,164,2,1,65,893
1,0,0,5,167,1,1,11,189
0,1,1,5,54,1,1,11,75
1,0,0,5,66,0,0,0,2
1,0,0,5,163,1,1,4,51
1,0,0,4,301,5,1,205,2653
0,1,1,1,41,0,0,0,2
0,1,1,5,19,0,0,0,1
1,0,0,5,17,0,0,0,5
1,0,0,4,59,0,0,1,96
1,0,0,5,29,2,1,5,200
1,1,1,3,157,1,1,0,76
1,1,1,1,111,2,1,0,6
1,0,0,5,50,0,0,157,1123
1,0,0,5,21,0,0,1,1
0,0,0,5,260,3,1,11,230
1,0,0,4,157,2,1,30,370
1,0,0,4,147,1,1,1,42
0,0,0,4,175,1,1,0,72
1,0,0,3,151,2,1,17,190
1,0,0,5,46,0,0,0,5
0,1,1,5,76,0,0,0,15
1,0,0,5,22,0,0,10,45
0,0,0,4,193,6,2,31,537
1,0,0,4,33,0,0,0,20
1,0,0,5,32,0,0,0,36
1,0,0,4,86,0,0,0,60
1,0,0,3,23,0,0,0,13
1,0,0,5,86,0,0,0,2
1,1,0,5,392,1,1,4,122
1,1,0,5,365,2,1,4,112
1,0,0,5,45,1,1,11,309
0,1,0,1,378,7,2,0,16
1,1,0,3,461,3,1,9,160
0,1,1,5,48,0,0,1,20
1,1,0,5,641,1,1,14,99
0,1,1,5,41,0,0,0,9
1,1,0,4,266,4,1,118,1362
1,0,0,4,218,2,1,40,585
1,1,1,4,153,1,1,6,65
1,0,0,5,19,1,1,0,31
1,1,0,5,610,18,3,372,600
1,0,0,4,152,2,1,5,111
1,1,1,4,205,4,1,72,354
1,1,1,5,63,0,0,2,2
1,0,0,5,40,4,1,0,22
1,0,0,5,303,0,0,5,72
1,0,0,2,69,0,0,2,56
1,0,0,4,42,0,0,0,2
1,0,0,5,37,0,0,0,2
1,0,0,5,79,0,0,0,11
1,1,0,4,342,19,3,249,433
1,0,0,4,37,2,1,1,65
1,0,0,4,219,1,1,3,6
1,1,1,3,192,1,1,4,420
1,0,0,3,80,1,1,5,126
0,1,1,5,142,0,0,0,1
0,1,1,3,118,0,0,0,47
1,1,1,5,55,1,1,0,23
0,0,0,4,190,1,1,14,274
1,0,0,3,38,0,0,0,23
1,0,0,3,82,0,0,0,12
1,1,0,1,513,17,3,16,90
0,1,1,5,29,0,0,1,1
1,0,0,4,269,1,1,4,49
1,0,0,5,161,3,1,15,65
1,0,0,3,57,1,1,8,152
1,0,0,1,17,0,0,0,1
1,1,1,1,181,0,0,0,1
1,0,0,4,52,0,0,0,9
0,1,1,5,182,8,2,68,895
1,0,0,5,223,2,1,31,202
0,1,1,1,97,3,1,2,21
1,0,0,4,230,2,1,26,129
1,1,1,5,173,3,1,0,74
1,0,0,1,313,0,0,0,8
1,0,0,3,38,0,0,0,10
1,0,0,1,34,0,0,0,10
1,0,0,4,189,2,1,2,102
0,1,1,5,63,0,0,3,129
1,0,0,1,243,0,0,0,32
1,0,0,5,49,0,0,0,37
1,0,0,2,134,0,0,0,41
1,0,0,5,24,3,1,350,2642
1,1,0,3,308,2,1,0,17
1,0,0,5,97,1,1,94,1724
0,1,0,4,284,12,3,230,921
0,1,1,4,83,0,0,1,80
1,1,0,4,198,1,1,2,107
1,1,1,2,98,0,0,0,131
1,0,0,3,21,0,0,0,1
1,0,0,3,39,0,0,0,3
1,0,0,4,31,0,0,2,90
1,1,0,5,251,6,2,33,313
1,0,0,2,174,0,0,0,19
1,0,0,3,99,0,0,0,3
0,0,0,5,264,1,1,17,230
0,1,1,4,69,0,0,2,23
0,0,0,2,300,0,0,0,2
1,0,0,5,62,1,1,0,51
1,0,0,2,18,0,0,0,29
1,0,0,5,157,5,1,65,810
1,0,0,2,188,1,1,0,8
1,0,0,5,29,0,0,0,2
0,1,1,5,24,0,0,0,7
1,0,0,5,148,1,1,2,105
0,1,1,5,13,0,0,0,2
1,0,0,4,78,0,0,0,2
1,0,0,5,101,0,0,1,33
0,1,1,5,33,0,0,2,68
1,0,0,5,52,0,0,0,38
1,1,1,4,105,0,0,0,19
0,1,1,4,58,0,0,3,205
0,1,1,1,111,1,1,0,8
0,0,0,1,221,4,1,1,80
1,0,0,5,38,1,1,0,27
1,0,0,1,31,0,0,0,17
0,0,0,5,223,2,1,40,143
1,1,1,4,106,2,1,147,1798
1,1,1,3,43,0,0,0,26
1,0,0,5,44,1,1,8,259
0,0,0,5,95,1,1,10,188
0,1,1,5,34,0,0,0,23
1,0,0,1,113,2,1,9,166
1,0,0,4,171,4,1,17,255
0,0,0,5,267,0,0,0,3
1,0,0,3,34,0,0,2,126
1,1,1,1,170,2,1,1,21
1,0,0,4,116,1,1,2,18
1,0,0,4,233,4,1,24,448
1,1,1,5,179,1,1,15,94
0,0,0,5,225,5,1,9,89
0,1,1,5,59,1,1,1,16
0,1,1,2,116,0,0,12,200
1,0,0,1,31,0,0,1,10
1,0,0,3,39,0,0,0,4
1,0,0,5,58,2,1,26,112
1,0,0,5,16,0,0,0,6
1,0,0,1,157,1,1,22,289
0,1,0,2,332,10,2,28,91
0,1,1,5,16,0,0,0,5
1,1,0,5,280,1,1,71,500
0,1,0,4,314,4,1,97,1656
1,0,0,5,18,0,0,0,14
1,1,1,5,53,0,0,3,154
1,0,0,2,29,0,0,0,2
0,1,0,5,640,13,3,158,545
0,1,1,4,145,0,0,2,104
0,0,0,3,158,0,0,0,11
1,0,0,1,214,8,2,13,259
0,1,1,5,69,12,3,13,114
1,1,0,4,480,7,2,282,1238
0,1,1,2,72,1,1,1,23
0,0,0,5,133,2,1,73,871
1,1,1,5,42,0,0,1,11
1,0,0,2,155,0,0,0,5
1,0,0,5,46,0,0,0,16
1,0,0,1,36,0,0,1,40
1,1,1,5,15,0,0,0,5
0,0,0,5,144,6,2,41,223
1,1,1,2,174,1,1,3,137
1,0,0,5,59,0,0,0,6
1,1,0,5,452,13,3,38,210
0,1,1,3,65,0,0,0,1
1,1,1,4,80,1,1,4,12
0,0,0,4,192,0,0,0,11
1,0,0,5,54,0,0,0,8
0,1,1,3,32,0,0,0,5
0,1,0,4,644,1,1,14,119
1,0,0,4,43,0,0,0,6
1,1,1,3,92,1,1,11,129
0,0,0,5,199,2,1,20,143
1,0,0,5,161,1,1,4,178
0,1,0,3,538,2,1,12,220
0,0,0,4,163,4,1,28,273
1,0,0,3,255,3,1,3,66
1,0,0,5,216,1,1,7,63
0,0,0,4,187,2,1,62,306
1,0,0,4,168,1,1,2,111
1,0,0,5,85,1,1,5,161
1,0,0,1,29,0,0,0,11
0,1,1,5,53,8,2,28,51
1,0,0,2,222,0,0,1,3
1,0,0,5,38,1,1,0,6
1,0,0,5,61,3,1,14,240
0,1,0,4,389,5,1,5,122
0,1,1,3,62,0,0,0,1
1,1,1,5,120,4,1,46,493
0,0,0,3,175,2,1,49,504
1,0,0,2,181,3,1,0,18
1,1,1,1,145,8,2,1,47
1,0,0,5,166,0,0,14,308
1,0,0,4,178,3,1,2,52
1,0,0,4,207,13,3,80,1146
0,1,0,4,341,1,1,5,76
1,1,1,2,92,3,1,0,35
1,1,1,3,229,1,1,48,438
1,1,1,4,106,1,1,0,28
1,1,1,5,194,2,1,23,219
1,0,0,5,51,0,0,1,24
1,0,0,3,77,8,2,48,328
0,1,1,5,15,0,0,0,3
0,1,1,4,53,0,0,0,41
1,0,0,4,89,0,0,0,41
1,0,0,2,77,1,1,7,102
1,0,0,4,118,3,1,39,651
1,0,0,1,203,2,1,1,46
0,1,1,1,94,0,0,0,17
1,0,0,4,124,3,1,10,174
0,1,1,1,123,0,0,0,9
0,0,0,4,157,0,0,0,91
1,0,0,1,155,41,3,271,596
0,1,1,5,60,0,0,0,3
0,1,1,1,138,0,0,0,2
1,0,0,5,123,1,1,0,70
0,1,1,1,57,0,0,0,1
1,0,0,3,77,2,1,1,92
1,0,0,2,89,1,1,1,32
1,1,1,1,103,2,1,0,14
0,1,1,3,84,4,1,12,211
1,1,1,1,55,2,1,0,3
0,1,1,5,39,0,0,2,47
1,0,0,4,74,0,0,0,1
0,1,1,5,30,0,0,0,1
0,1,0,3,525,3,1,10,109
1,0,0,5,21,0,0,0,11
1,1,0,5,236,1,1,23,174
1,1,0,4,506,16,3,29,147
1,1,1,4,202,18,3,431,830
1,0,0,5,52,0,0,1,40
1,0,0,5,19,0,0,0,1
0,1,1,5,21,0,0,21,632
1,1,1,2,123,0,0,1,17
0,1,1,5,36,1,1,12,134
0,1,0,3,568,1,1,1,53
1,0,0,1,230,3,1,1,50
0,1,1,4,157,3,1,23,230
1,1,0,5,269,8,2,37,280
0,1,1,1,72,0,0,0,7
0,1,1,5,23,0,0,0,14
1,0,0,3,51,0,0,0,5
1,0,0,5,44,0,0,0,3
1,0,0,5,68,3,1,27,90
0,1,1,4,81,0,0,0,10
1,0,0,2,89,1,1,0,12
1,0,0,5,89,0,0,3,92
1,0,0,4,89,1,1,0,52
1,1,1,5,80,4,1,3,116
1,0,0,2,178,0,0,0,5
0,1,1,4,158,1,1,40,414
0,1,1,5,90,1,1,20,171
1,0,0,5,86,0,0,0,2
0,1,1,5,87,5,1,26,524
1,1,1,5,173,0,0,1,141
1,0,0,5,59,0,0,0,2
1,0,0,4,66,0,0,1,95
1,1,1,3,101,0,0,0,39
0,1,1,5,21,0,0,0,2
1,0,0,5,77,0,0,0,44
1,0,0,1,272,0,0,0,9
0,1,0,3,716,2,1,54,718
1,0,0,3,90,1,1,0,18
0,1,1,5,37,0,0,0,1
1,0,0,5,131,1,1,14,315
0,1,1,3,112,0,0,0,6
1,0,0,5,91,1,1,4,158
1,0,0,1,31,1,1,0,6
1,1,1,5,80,0,0,0,27
1,0,0,4,22,0,0,0,1
1,0,0,1,35,1,1,0,16
1,0,0,4,37,1,1,0,45
0,0,0,3,249,2,1,3,69
1,0,0,5,31,0,0,0,30
1,0,0,3,114,1,1,4,181
1,0,0,1,139,0,0,0,32
0,1,1,1,69,0,0,0,12
0,1,1,5,41,0,0,0,52
1,0,0,4,106,0,0,0,2
1,0,0,1,213,1,1,1,9
1,0,0,5,81,2,1,47,333
1,0,0,5,111,1,1,3,79
1,1,1,5,28,0,0,0,1
0,1,1,3,36,0,0,0,7
0,1,1,4,102,0,0,0,23
0,1,1,5,133,1,1,1,21
1,1,0,5,295,0,0,0,68
0,1,1,5,37,0,0,0,2
1,1,0,5,350,2,1,8,52
1,0,0,2,123,0,0,0,1
1,1,0,4,371,6,2,64,248
1,1,1,5,39,0,0,0,33
0,0,0,5,226,7,2,7,79
1,1,1,4,87,0,0,0,5
1,1,1,5,68,1,1,0,58
1,0,0,5,35,0,0,0,18
1,0,0,5,23,0,0,0,9
0,1,1,5,56,0,0,0,27
0,0,0,3,217,1,1,22,256
1,1,0,5,337,2,1,195,1097
1,0,0,5,71,0,0,5,108
1,0,0,4,39,0,0,0,13
1,0,0,4,219,0,0,1,29
1,0,0,2,166,1,1,0,1
1,1,1,4,228,24,3,224,275
1,0,0,1,174,0,0,0,9
0,0,0,3,178,1,1,0,15
0,1,1,1,133,1,1,0,1
0,1,0,4,407,27,3,342,1432
1,1,1,5,131,2,1,7,16
1,0,0,3,190,1,1,43,611
1,1,1,1,86,0,0,1,138
1,1,0,3,308,36,3,61,280
1,0,0,5,40,0,0,0,13
1,0,0,2,32,0,0,1,74
1,0,0,1,37,0,0,1,7
1,0,0,3,169,0,0,2,18
1,1,1,1,163,2,1,0,29
0,1,1,1,85,0,0,0,9
0,1,1,3,63,0,0,5,141
1,0,0,2,77,1,1,9,280
1,0,0,3,92,3,1,46,80
1,1,1,5,38,0,0,0,10
1,0,0,3,86,0,0,16,294
0,1,1,3,139,0,0,3,29
0,1,1,5,14,1,1,0,2
1,1,0,4,608,3,1,8,79
1,1,0,3,369,21,3,269,719
0,1,0,2,267,9,2,220,2482
1,1,0,5,349,2,1,1,14
0,1,1,5,62,0,0,0,40
0,1,1,1,77,4,1,2,68
1,0,0,3,46,1,1,3,53
1,1,1,1,52,0,0,0,9
1,0,0,5,66,1,1,0,57
0,1,1,3,60,0,0,0,42
0,1,0,4,313,7,2,81,1043
1,0,0,2,124,2,1,17,124
1,1,0,4,227,2,1,23,172
1,1,1,2,241,3,1,3,118
0,0,0,5,173,1,1,145,1629
0,1,1,5,16,0,0,0,21
0,1,1,5,89,0,0,0,40
0,1,0,1,571,2,1,0,1
1,1,1,2,234,2,1,16,220
0,1,1,3,76,1,1,14,119
1,0,0,5,86,0,0,1,34
1,0,0,3,35,0,0,0,2
1,0,0,5,17,0,0,0,12
0,1,1,5,19,0,0,0,1
1,1,0,3,378,2,1,13,107
0,1,0,3,296,9,2,11,217
1,1,1,4,238,0,0,0,9
1,0,0,1,56,0,0,0,1
1,0,0,2,69,0,0,1,54
1,0,0,2,232,0,0,0,7
0,1,1,2,160,0,0,0,3
1,1,1,5,88,2,1,39,223
0,0,0,2,210,2,1,10,211
1,1,0,4,604,7,2,145,736
1,1,0,2,335,4,1,0,14
1,0,0,5,62,5,1,28,402
1,0,0,4,108,10,2,39,416
1,0,0,1,95,4,1,2,31
1,1,0,2,192,2,1,1,29
0,1,1,3,28,1,1,17,209
1,0,0,4,221,3,1,40,279
0,1,1,1,28,0,0,0,1
1,0,0,1,92,0,0,0,1
0,1,1,4,84,2,1,5,45
1,0,0,5,19,0,0,0,38
0,0,0,5,139,5,1,203,2497
0,1,1,2,69,0,0,0,28
1,0,0,5,32,0,0,0,22
0,1,1,2,89,0,0,0,16
0,1,1,5,17,0,0,0,1
1,0,0,4,85,0,0,8,296
1,1,0,4,306,13,3,99,475
0,0,0,5,143,4,1,45,142
1,0,0,2,191,0,0,0,11
1,0,0,5,81,1,1,0,84
1,0,0,5,16,0,0,0,1
1,0,0,3,5,1,1,0,1
1,0,0,5,79,0,0,3,116
1,0,0,5,55,0,0,0,1
1,0,0,5,18,0,0,0,1
1,1,1,5,29,0,0,0,2
1,0,0,1,98,3,1,2,128
1,0,0,1,102,0,0,1,37
1,0,0,5,123,0,0,0,19
0,1,1,3,21,0,0,3,40
1,1,0,4,514,37,3,487,1275
0,1,1,5,100,0,0,0,9
0,1,1,5,91,0,0,0,9
1,1,1,1,124,1,1,0,1
0,1,1,5,24,0,0,1,10
1,0,0,3,83,0,0,1,33
0,1,1,5,93,0,0,0,7
1,0,0,4,22,0,0,0,4
1,0,0,3,158,1,1,52,762
1,0,0,1,113,0,0,0,1
1,0,0,3,40,0,0,0,14
1,1,1,5,199,3,1,47,455
1,0,0,5,78,0,0,1,42
0,1,0,2,460,1,1,0,14
1,0,0,4,33,0,0,0,1
1,0,0,2,101,0,0,0,26
1,1,0,4,461,0,0,3,55
1,0,0,2,67,0,0,0,3
1,1,0,5,404,4,1,11,148
1,0,0,5,36,0,0,1,41
0,1,1,5,36,0,0,1,41
1,0,0,2,238,0,0,0,6
1,0,0,5,20,0,0,0,2
0,1,0,5,392,5,1,7,75
1,0,0,5,16,0,0,0,3
1,0,0,3,209,3,1,39,107
0,0,0,5,195,2,1,16,326
0,1,1,3,138,1,1,3,172
1,1,1,4,108,3,1,23,92
0,1,0,4,599,14,3,166,1185
1,1,0,5,300,2,1,29,368
1,0,0,3,28,0,0,0,246
1,1,0,3,445,1,1,0,16
1,0,0,5,128,0,0,0,1
1,0,0,5,171,0,0,1,14
0,1,0,4,302,5,1,1,108
1,0,0,5,64,2,1,43,729
1,1,1,5,115,1,1,1,17
1,0,0,2,106,2,1,25,212
1,1,0,4,266,2,1,96,1273
1,0,0,3,152,1,1,3,108
1,1,0,3,233,4,1,18,74
0,1,1,4,30,0,0,7,166
1,0,0,4,75,0,0,0,3
1,1,1,1,124,0,0,0,60
1,0,0,1,15,0,0,0,7
1,0,0,5,29,0,0,0,3
0,1,1,1,60,3,1,0,11
1,0,0,5,65,1,1,52,623
0,1,1,1,60,0,0,0,1
1,0,0,5,59,0,0,3,19
1,0,0,5,27,1,1,2,40
1,0,0,4,280,3,1,19,239
1,0,0,2,93,0,0,0,11
0,1,1,4,33,0,0,0,5
1,0,0,5,104,1,1,2,10
1,0,0,5,63,0,0,0,1
1,0,0,4,207,4,1,14,212
1,0,0,3,112,1,1,10,98
1,0,0,3,22,0,0,0,1
1,1,0,3,362,10,2,49,173
0,1,0,4,327,0,0,0,20
1,0,0,5,34,0,0,0,19
